Order_ID,Date,Month,Year,Customer_ID,Product_ID,Category,Quantity,Unit_Price,Discount,Sales_Amount
97,2025-12-20,12,2025,C160,P200,C Formulations,2,33.69,0.05,64.01
97,2025-12-20,12,2025,C160,P118,Herbs,1,32.53,0.05,30.9
98,2025-06-01,6,2025,C129,P134,Minerals,1,22.53,0.1,20.28
98,2025-06-01,6,2025,C129,P034,B Formulations,2,12.89,0.1,23.2
98,2025-06-01,6,2025,C129,P146,Essential Fatty Acids,2,29.47,0.1,53.05
98,2025-06-01,6,2025,C129,P051,Essential Fatty Acids,2,11.06,0.1,19.91
99,2025-10-28,10,2025,C080,P143,D3 Formulations,3,26.37,0.0,79.11
99,2025-10-28,10,2025,C080,P210,Minerals,4,7.33,0.0,29.32
99,2025-10-28,10,2025,C080,P223,Herbs,3,7.31,0.0,21.93
99,2025-10-28,10,2025,C080,P117,Multiple Formulas,3,33.66,0.0,100.98
99,2025-10-28,10,2025,C080,P031,Minerals,1,13.02,0.0,13.02
100,2025-05-25,5,2025,C106,P091,Nutritional Accessories,2,12.88,0.2,20.61
100,2025-05-25,5,2025,C106,P160,D3 Formulations,3,22.77,0.2,54.65
100,2025-05-25,5,2025,C106,P034,B Formulations,2,12.89,0.2,20.62
100,2025-05-25,5,2025,C106,P064,Multiple Formulas,2,21.36,0.2,34.18
101,2025-04-20,4,2025,C065,P191,Essential Fatty Acids,2,26.18,0.1,47.12
101,2025-04-20,4,2025,C065,P218,Minerals,4,11.02,0.1,39.67
101,2025-04-20,4,2025,C065,P094,Herbs,3,24.84,0.1,67.07
102,2025-01-07,1,2025,C124,P082,D3 Formulations,4,8.94,0.05,33.97
103,2025-09-13,9,2025,C141,P026,Herbs,3,32.34,0.05,92.17
103,2025-09-13,9,2025,C141,P218,Minerals,1,11.02,0.05,10.47
103,2025-09-13,9,2025,C141,P112,Essential Fatty Acids,1,14.14,0.05,13.43
104,2025-09-16,9,2025,C093,P182,Essential Fatty Acids,2,20.97,0.15,35.65
105,2025-01-01,1,2025,C128,P122,Minerals,6,18.42,0.12,97.26
106,2025-03-21,3,2025,C134,P192,C Formulations,1,17.86,0.12,15.72
106,2025-03-21,3,2025,C134,P001,Essential Fatty Acids,2,18.39,0.12,32.37
106,2025-03-21,3,2025,C134,P116,D3 Formulations,3,33.27,0.12,87.83
106,2025-03-21,3,2025,C134,P157,Essential Fatty Acids,1,15.8,0.12,13.9
107,2025-10-12,10,2025,C006,P233,D3 Formulations,1,22.99,0.12,20.23
107,2025-10-12,10,2025,C006,P154,C Formulations,1,26.36,0.12,23.2
107,2025-10-12,10,2025,C006,P174,D3 Formulations,5,24.06,0.12,105.86
107,2025-10-12,10,2025,C006,P099,Herbs,5,16.66,0.12,73.3
107,2025-10-12,10,2025,C006,P249,Multiple Formulas,5,25.81,0.12,113.56
108,2025-05-15,5,2025,C106,P014,C Formulations,2,16.55,0.15,28.14
108,2025-05-15,5,2025,C106,P159,Multiple Formulas,3,8.73,0.15,22.26
108,2025-05-15,5,2025,C106,P050,Herbs,1,24.71,0.15,21.0
108,2025-05-15,5,2025,C106,P117,Multiple Formulas,2,33.66,0.15,57.22
108,2025-05-15,5,2025,C106,P005,C Formulations,2,20.81,0.15,35.38
109,2025-09-17,9,2025,C129,P240,Nutritional Accessories,1,33.3,0.12,29.3
109,2025-09-17,9,2025,C129,P044,Nutritional Accessories,2,7.18,0.12,12.64
110,2025-06-05,6,2025,C129,P095,Herbs,1,30.63,0.1,27.57
110,2025-06-05,6,2025,C129,P235,D3 Formulations,3,22.69,0.1,61.26
110,2025-06-05,6,2025,C129,P156,B Formulations,5,31.81,0.1,143.14
110,2025-06-05,6,2025,C129,P186,Minerals,4,18.73,0.1,67.43
111,2025-08-20,8,2025,C155,P161,Essential Fatty Acids,2,7.04,0.1,12.67
112,2025-09-17,9,2025,C012,P051,Essential Fatty Acids,1,11.06,0.05,10.51
112,2025-09-17,9,2025,C012,P230,Minerals,5,8.05,0.05,38.24
112,2025-09-17,9,2025,C012,P001,Essential Fatty Acids,5,18.39,0.05,87.35
112,2025-09-17,9,2025,C012,P157,Essential Fatty Acids,1,15.8,0.05,15.01
113,2025-09-27,9,2025,C116,P078,D3 Formulations,1,10.69,0.2,8.55
113,2025-09-27,9,2025,C116,P157,Essential Fatty Acids,1,15.8,0.2,12.64
113,2025-09-27,9,2025,C116,P167,Nutritional Accessories,5,7.08,0.2,28.32
113,2025-09-27,9,2025,C116,P185,Multiple Formulas,2,13.85,0.2,22.16
113,2025-09-27,9,2025,C116,P216,Minerals,1,20.26,0.2,16.21
114,2025-06-10,6,2025,C150,P180,C Formulations,10,27.06,0.15,230.01
115,2025-04-15,4,2025,C156,P160,D3 Formulations,1,22.77,0.1,20.49
116,2025-03-26,3,2025,C021,P090,B Formulations,2,26.65,0.05,50.64
116,2025-03-26,3,2025,C021,P239,C Formulations,6,21.82,0.05,124.37
116,2025-03-26,3,2025,C021,P106,B Formulations,1,29.05,0.05,27.6
116,2025-03-26,3,2025,C021,P230,Minerals,1,8.05,0.05,7.65
116,2025-03-26,3,2025,C021,P107,Herbs,1,20.58,0.05,19.55
117,2025-06-04,6,2025,C082,P194,Essential Fatty Acids,2,10.54,0.15,17.92
117,2025-06-04,6,2025,C082,P229,Multiple Formulas,5,10.73,0.15,45.6
118,2025-02-21,2,2025,C041,P133,Multiple Formulas,1,26.18,0.05,24.87
118,2025-02-21,2,2025,C041,P135,Essential Fatty Acids,1,8.82,0.05,8.38
118,2025-02-21,2,2025,C041,P190,Herbs,1,30.24,0.05,28.73
118,2025-02-21,2,2025,C041,P017,D3 Formulations,10,13.3,0.05,126.35
119,2025-10-07,10,2025,C117,P013,C Formulations,2,26.39,0.12,46.45
119,2025-10-07,10,2025,C117,P216,Minerals,5,20.26,0.12,89.14
119,2025-10-07,10,2025,C117,P176,Herbs,1,7.5,0.12,6.6
119,2025-10-07,10,2025,C117,P153,Multiple Formulas,5,24.85,0.12,109.34
120,2025-08-25,8,2025,C041,P138,Multiple Formulas,3,10.06,0.0,30.18
120,2025-08-25,8,2025,C041,P055,Essential Fatty Acids,2,9.99,0.0,19.98
120,2025-08-25,8,2025,C041,P081,Essential Fatty Acids,3,6.27,0.0,18.81
120,2025-08-25,8,2025,C041,P162,Multiple Formulas,3,19.5,0.0,58.5
121,2025-04-15,4,2025,C005,P104,D3 Formulations,2,31.87,0.15,54.18
121,2025-04-15,4,2025,C005,P142,Multiple Formulas,3,26.21,0.15,66.84
121,2025-04-15,4,2025,C005,P097,B Formulations,3,22.48,0.15,57.32
121,2025-04-15,4,2025,C005,P154,C Formulations,1,26.36,0.15,22.41
121,2025-04-15,4,2025,C005,P167,Nutritional Accessories,1,7.08,0.15,6.02
122,2025-10-10,10,2025,C100,P226,B Formulations,1,20.59,0.1,18.53
122,2025-10-10,10,2025,C100,P107,Herbs,1,20.58,0.1,18.52
122,2025-10-10,10,2025,C100,P052,Herbs,4,26.04,0.1,93.74
122,2025-10-10,10,2025,C100,P008,Minerals,1,9.48,0.1,8.53
122,2025-10-10,10,2025,C100,P113,Nutritional Accessories,2,6.71,0.1,12.08
123,2025-12-02,12,2025,C103,P069,D3 Formulations,4,24.36,0.05,92.57
123,2025-12-02,12,2025,C103,P240,Nutritional Accessories,4,33.3,0.05,126.54
123,2025-12-02,12,2025,C103,P196,B Formulations,2,21.93,0.05,41.67
123,2025-12-02,12,2025,C103,P206,Minerals,1,16.32,0.05,15.5
123,2025-12-02,12,2025,C103,P004,Essential Fatty Acids,1,6.2,0.05,5.89
123,2025-12-02,12,2025,C103,P078,D3 Formulations,3,10.69,0.05,30.47
123,2025-12-02,12,2025,C103,P123,B Formulations,2,34.03,0.05,64.66
123,2025-12-02,12,2025,C103,P056,D3 Formulations,3,15.89,0.05,45.29
123,2025-12-02,12,2025,C103,P087,Herbs,4,26.06,0.05,99.03
123,2025-12-02,12,2025,C103,P059,C Formulations,2,31.44,0.05,59.74
123,2025-12-02,12,2025,C103,P247,Multiple Formulas,1,6.53,0.05,6.2
123,2025-12-02,12,2025,C103,P235,D3 Formulations,6,22.69,0.05,129.33
123,2025-12-02,12,2025,C103,P104,D3 Formulations,2,31.87,0.05,60.55
123,2025-12-02,12,2025,C103,P095,Herbs,3,30.63,0.05,87.3
123,2025-12-02,12,2025,C103,P053,C Formulations,6,17.22,0.05,98.15
124,2025-02-15,2,2025,C077,P162,Multiple Formulas,5,19.5,0.15,82.88
124,2025-02-15,2,2025,C077,P060,Minerals,2,13.48,0.15,22.92
124,2025-02-15,2,2025,C077,P193,Multiple Formulas,2,11.03,0.15,18.75
125,2025-09-23,9,2025,C107,P154,C Formulations,2,26.36,0.2,42.18
126,2025-11-23,11,2025,C094,P066,B Formulations,2,8.7,0.1,15.66
126,2025-11-23,11,2025,C094,P149,Multiple Formulas,1,32.48,0.1,29.23
126,2025-11-23,11,2025,C094,P115,Essential Fatty Acids,2,11.14,0.1,20.05
126,2025-11-23,11,2025,C094,P061,C Formulations,2,25.14,0.1,45.25
126,2025-11-23,11,2025,C094,P113,Nutritional Accessories,1,6.71,0.1,6.04
126,2025-11-23,11,2025,C094,P128,Multiple Formulas,4,30.68,0.1,110.45
126,2025-11-23,11,2025,C094,P059,C Formulations,1,31.44,0.1,28.3
126,2025-11-23,11,2025,C094,P071,B Formulations,2,16.13,0.1,29.03
126,2025-11-23,11,2025,C094,P170,Herbs,2,9.68,0.1,17.42
126,2025-11-23,11,2025,C094,P046,D3 Formulations,10,25.65,0.1,230.85
126,2025-11-23,11,2025,C094,P237,Herbs,1,24.66,0.1,22.19
126,2025-11-23,11,2025,C094,P033,D3 Formulations,2,28.09,0.1,50.56
126,2025-11-23,11,2025,C094,P217,D3 Formulations,2,19.73,0.1,35.51
126,2025-11-23,11,2025,C094,P187,B Formulations,1,8.28,0.1,7.45
126,2025-11-23,11,2025,C094,P072,B Formulations,3,27.05,0.1,73.04
127,2025-07-26,7,2025,C016,P111,Nutritional Accessories,4,26.95,0.2,86.24
128,2025-07-01,7,2025,C041,P194,Essential Fatty Acids,1,10.54,0.15,8.96
128,2025-07-01,7,2025,C041,P032,Multiple Formulas,3,25.49,0.15,65.0
129,2025-09-20,9,2025,C117,P084,Nutritional Accessories,1,6.15,0.12,5.41
129,2025-09-20,9,2025,C117,P136,Minerals,2,23.84,0.12,41.96
129,2025-09-20,9,2025,C117,P103,B Formulations,1,17.4,0.12,15.31
129,2025-09-20,9,2025,C117,P245,Essential Fatty Acids,2,8.01,0.12,14.1
130,2025-07-17,7,2025,C170,P007,Minerals,2,12.44,0.12,21.89
130,2025-07-17,7,2025,C170,P096,Herbs,2,25.07,0.12,44.12
130,2025-07-17,7,2025,C170,P079,Essential Fatty Acids,3,32.06,0.12,84.64
131,2025-08-16,8,2025,C016,P165,B Formulations,1,23.13,0.12,20.35
131,2025-08-16,8,2025,C016,P014,C Formulations,5,16.55,0.12,72.82
131,2025-08-16,8,2025,C016,P216,Minerals,2,20.26,0.12,35.66
131,2025-08-16,8,2025,C016,P022,Minerals,1,23.68,0.12,20.84
132,2025-08-30,8,2025,C063,P010,B Formulations,3,33.34,0.12,88.02
132,2025-08-30,8,2025,C063,P182,Essential Fatty Acids,2,20.97,0.12,36.91
132,2025-08-30,8,2025,C063,P089,D3 Formulations,5,12.5,0.12,55.0
132,2025-08-30,8,2025,C063,P060,Minerals,1,13.48,0.12,11.86
133,2025-12-17,12,2025,C069,P115,Essential Fatty Acids,4,11.14,0.1,40.1
133,2025-12-17,12,2025,C069,P017,D3 Formulations,2,13.3,0.1,23.94
134,2025-06-08,6,2025,C011,P138,Multiple Formulas,3,10.06,0.1,27.16
134,2025-06-08,6,2025,C011,P129,D3 Formulations,2,15.19,0.1,27.34
134,2025-06-08,6,2025,C011,P221,C Formulations,6,23.86,0.1,128.84
134,2025-06-08,6,2025,C011,P201,Essential Fatty Acids,2,27.4,0.1,49.32
134,2025-06-08,6,2025,C011,P242,Essential Fatty Acids,5,33.87,0.1,152.42
135,2025-11-28,11,2025,C144,P239,C Formulations,1,21.82,0.2,17.46
135,2025-11-28,11,2025,C144,P102,B Formulations,6,34.22,0.2,164.26
135,2025-11-28,11,2025,C144,P177,C Formulations,4,21.41,0.2,68.51
135,2025-11-28,11,2025,C144,P147,C Formulations,3,29.49,0.2,70.78
136,2025-05-02,5,2025,C040,P158,B Formulations,2,16.89,0.1,30.4
136,2025-05-02,5,2025,C040,P100,Minerals,2,13.69,0.1,24.64
137,2025-03-27,3,2025,C110,P047,Nutritional Accessories,2,6.48,0.12,11.4
137,2025-03-27,3,2025,C110,P179,Multiple Formulas,3,24.49,0.12,64.65
138,2025-05-22,5,2025,C105,P032,Multiple Formulas,2,25.49,0.1,45.88
138,2025-05-22,5,2025,C105,P105,B Formulations,3,24.3,0.1,65.61
139,2025-05-02,5,2025,C053,P186,Minerals,3,18.73,0.12,49.45
139,2025-05-02,5,2025,C053,P010,B Formulations,1,33.34,0.12,29.34
139,2025-05-02,5,2025,C053,P102,B Formulations,1,34.22,0.12,30.11
139,2025-05-02,5,2025,C053,P243,D3 Formulations,2,32.26,0.12,56.78
139,2025-05-02,5,2025,C053,P100,Minerals,4,13.69,0.12,48.19
140,2025-03-07,3,2025,C099,P209,Herbs,1,9.37,0.12,8.25
141,2025-05-17,5,2025,C018,P052,Herbs,1,26.04,0.05,24.74
141,2025-05-17,5,2025,C018,P076,B Formulations,1,24.62,0.05,23.39
141,2025-05-17,5,2025,C018,P223,Herbs,1,7.31,0.05,6.94
142,2025-09-18,9,2025,C041,P233,D3 Formulations,1,22.99,0.12,20.23
143,2025-08-06,8,2025,C040,P207,Nutritional Accessories,4,27.98,0.05,106.32
144,2025-10-29,10,2025,C004,P242,Essential Fatty Acids,1,33.87,0.05,32.18
144,2025-10-29,10,2025,C004,P214,Essential Fatty Acids,4,19.75,0.05,75.05
144,2025-10-29,10,2025,C004,P141,Nutritional Accessories,4,27.48,0.05,104.42
145,2025-03-10,3,2025,C008,P021,Herbs,4,7.07,0.05,26.87
145,2025-03-10,3,2025,C008,P211,Essential Fatty Acids,6,7.18,0.05,40.93
145,2025-03-10,3,2025,C008,P235,D3 Formulations,1,22.69,0.05,21.56
146,2025-01-08,1,2025,C178,P221,C Formulations,1,23.86,0.05,22.67
147,2025-10-23,10,2025,C039,P032,Multiple Formulas,3,25.49,0.0,76.47
147,2025-10-23,10,2025,C039,P087,Herbs,1,26.06,0.0,26.06
147,2025-10-23,10,2025,C039,P215,C Formulations,1,8.84,0.0,8.84
148,2025-02-07,2,2025,C165,P067,D3 Formulations,1,32.02,0.1,28.82
148,2025-02-07,2,2025,C165,P164,D3 Formulations,1,14.31,0.1,12.88
149,2025-11-27,11,2025,C042,P206,Minerals,1,16.32,0.12,14.36
149,2025-11-27,11,2025,C042,P011,C Formulations,1,15.37,0.12,13.53
149,2025-11-27,11,2025,C042,P153,Multiple Formulas,1,24.85,0.12,21.87
149,2025-11-27,11,2025,C042,P175,Nutritional Accessories,1,8.48,0.12,7.46
150,2025-03-15,3,2025,C171,P150,Nutritional Accessories,1,20.83,0.05,19.79
150,2025-03-15,3,2025,C171,P102,B Formulations,4,34.22,0.05,130.04
150,2025-03-15,3,2025,C171,P014,C Formulations,1,16.55,0.05,15.72
151,2025-11-30,11,2025,C082,P029,Nutritional Accessories,1,20.19,0.12,17.77
151,2025-11-30,11,2025,C082,P136,Minerals,3,23.84,0.12,62.94
151,2025-11-30,11,2025,C082,P072,B Formulations,3,27.05,0.12,71.41
151,2025-11-30,11,2025,C082,P097,B Formulations,3,22.48,0.12,59.35
152,2025-01-11,1,2025,C047,P092,D3 Formulations,1,15.44,0.1,13.9
152,2025-01-11,1,2025,C047,P030,D3 Formulations,1,34.58,0.1,31.12
152,2025-01-11,1,2025,C047,P087,Herbs,3,26.06,0.1,70.36
153,2025-11-29,11,2025,C115,P194,Essential Fatty Acids,2,10.54,0.0,21.08
154,2025-09-01,9,2025,C031,P164,D3 Formulations,6,14.31,0.12,75.56
155,2025-02-02,2,2025,C024,P243,D3 Formulations,3,32.26,0.2,77.42
155,2025-02-02,2,2025,C024,P124,Essential Fatty Acids,4,33.94,0.2,108.61
156,2025-12-02,12,2025,C142,P143,D3 Formulations,1,26.37,0.1,23.73
156,2025-12-02,12,2025,C142,P015,Nutritional Accessories,1,34.18,0.1,30.76
156,2025-12-02,12,2025,C142,P092,D3 Formulations,3,15.44,0.1,41.69
156,2025-12-02,12,2025,C142,P225,B Formulations,1,24.15,0.1,21.74
156,2025-12-02,12,2025,C142,P248,Multiple Formulas,1,8.74,0.1,7.87
156,2025-12-02,12,2025,C142,P112,Essential Fatty Acids,2,14.14,0.1,25.45
156,2025-12-02,12,2025,C142,P184,C Formulations,4,29.06,0.1,104.62
156,2025-12-02,12,2025,C142,P122,Minerals,1,18.42,0.1,16.58
156,2025-12-02,12,2025,C142,P069,D3 Formulations,1,24.36,0.1,21.92
156,2025-12-02,12,2025,C142,P129,D3 Formulations,4,15.19,0.1,54.68
157,2025-01-14,1,2025,C020,P017,D3 Formulations,2,13.3,0.15,22.61
158,2025-07-29,7,2025,C041,P110,Essential Fatty Acids,5,11.66,0.2,46.64
159,2025-03-03,3,2025,C001,P140,Multiple Formulas,5,31.44,0.2,125.76
159,2025-03-03,3,2025,C001,P110,Essential Fatty Acids,2,11.66,0.2,18.66
159,2025-03-03,3,2025,C001,P081,Essential Fatty Acids,1,6.27,0.2,5.02
159,2025-03-03,3,2025,C001,P095,Herbs,2,30.63,0.2,49.01
160,2025-11-06,11,2025,C043,P192,C Formulations,3,17.86,0.1,48.22
160,2025-11-06,11,2025,C043,P037,D3 Formulations,5,24.34,0.1,109.53
160,2025-11-06,11,2025,C043,P239,C Formulations,4,21.82,0.1,78.55
160,2025-11-06,11,2025,C043,P070,Herbs,4,15.83,0.1,56.99
160,2025-11-06,11,2025,C043,P074,B Formulations,1,31.73,0.1,28.56
160,2025-11-06,11,2025,C043,P186,Minerals,5,18.73,0.1,84.29
160,2025-11-06,11,2025,C043,P159,Multiple Formulas,1,8.73,0.1,7.86
160,2025-11-06,11,2025,C043,P218,Minerals,5,11.02,0.1,49.59
160,2025-11-06,11,2025,C043,P132,Minerals,1,33.15,0.1,29.84
160,2025-11-06,11,2025,C043,P187,B Formulations,2,8.28,0.1,14.9
161,2025-02-28,2,2025,C109,P045,D3 Formulations,1,23.14,0.1,20.83
161,2025-02-28,2,2025,C109,P084,Nutritional Accessories,2,6.15,0.1,11.07
161,2025-02-28,2,2025,C109,P087,Herbs,3,26.06,0.1,70.36
162,2025-03-18,3,2025,C087,P200,C Formulations,2,33.69,0.12,59.29
162,2025-03-18,3,2025,C087,P189,Essential Fatty Acids,5,33.92,0.12,149.25
162,2025-03-18,3,2025,C087,P022,Minerals,1,23.68,0.12,20.84
163,2025-01-31,1,2025,C051,P069,D3 Formulations,4,24.36,0.12,85.75
163,2025-01-31,1,2025,C051,P243,D3 Formulations,1,32.26,0.12,28.39
163,2025-01-31,1,2025,C051,P067,D3 Formulations,4,32.02,0.12,112.71
163,2025-01-31,1,2025,C051,P165,B Formulations,1,23.13,0.12,20.35
163,2025-01-31,1,2025,C051,P172,Minerals,2,28.33,0.12,49.86
163,2025-01-31,1,2025,C051,P194,Essential Fatty Acids,2,10.54,0.12,18.55
163,2025-01-31,1,2025,C051,P135,Essential Fatty Acids,3,8.82,0.12,23.28
163,2025-01-31,1,2025,C051,P156,B Formulations,1,31.81,0.12,27.99
163,2025-01-31,1,2025,C051,P127,B Formulations,1,17.17,0.12,15.11
163,2025-01-31,1,2025,C051,P024,Nutritional Accessories,2,7.49,0.12,13.18
164,2025-12-25,12,2025,C046,P126,Nutritional Accessories,4,14.54,0.1,52.34
164,2025-12-25,12,2025,C046,P193,Multiple Formulas,1,11.03,0.1,9.93
164,2025-12-25,12,2025,C046,P055,Essential Fatty Acids,2,9.99,0.1,17.98
164,2025-12-25,12,2025,C046,P185,Multiple Formulas,2,13.85,0.1,24.93
164,2025-12-25,12,2025,C046,P184,C Formulations,2,29.06,0.1,52.31
164,2025-12-25,12,2025,C046,P140,Multiple Formulas,2,31.44,0.1,56.59
164,2025-12-25,12,2025,C046,P059,C Formulations,4,31.44,0.1,113.18
164,2025-12-25,12,2025,C046,P227,Minerals,1,30.84,0.1,27.76
165,2025-03-16,3,2025,C034,P055,Essential Fatty Acids,2,9.99,0.1,17.98
165,2025-03-16,3,2025,C034,P109,Herbs,4,20.28,0.1,73.01
165,2025-03-16,3,2025,C034,P034,B Formulations,5,12.89,0.1,58.0
165,2025-03-16,3,2025,C034,P101,Essential Fatty Acids,6,13.08,0.1,70.63
165,2025-03-16,3,2025,C034,P178,C Formulations,5,21.68,0.1,97.56
166,2025-08-11,8,2025,C022,P090,B Formulations,1,26.65,0.1,23.98
166,2025-08-11,8,2025,C022,P002,D3 Formulations,2,29.72,0.1,53.5
167,2025-10-02,10,2025,C118,P223,Herbs,6,7.31,0.15,37.28
168,2025-04-25,4,2025,C082,P003,Minerals,1,30.96,0.2,24.77
169,2025-11-11,11,2025,C177,P193,Multiple Formulas,1,11.03,0.1,9.93
169,2025-11-11,11,2025,C177,P213,Minerals,2,26.41,0.1,47.54
169,2025-11-11,11,2025,C177,P066,B Formulations,1,8.7,0.1,7.83
169,2025-11-11,11,2025,C177,P249,Multiple Formulas,1,25.81,0.1,23.23
169,2025-11-11,11,2025,C177,P061,C Formulations,4,25.14,0.1,90.5
169,2025-11-11,11,2025,C177,P194,Essential Fatty Acids,1,10.54,0.1,9.49
169,2025-11-11,11,2025,C177,P005,C Formulations,3,20.81,0.1,56.19
169,2025-11-11,11,2025,C177,P022,Minerals,4,23.68,0.1,85.25
170,2025-11-12,11,2025,C123,P084,Nutritional Accessories,3,6.15,0.2,14.76
171,2025-02-12,2,2025,C004,P220,Essential Fatty Acids,1,17.56,0.0,17.56
171,2025-02-12,2,2025,C004,P150,Nutritional Accessories,3,20.83,0.0,62.49
172,2025-03-11,3,2025,C066,P108,D3 Formulations,1,22.73,0.12,20.0
173,2025-06-21,6,2025,C063,P195,Essential Fatty Acids,1,13.26,0.05,12.6
173,2025-06-21,6,2025,C063,P207,Nutritional Accessories,2,27.98,0.05,53.16
173,2025-06-21,6,2025,C063,P168,Essential Fatty Acids,2,29.86,0.05,56.73
173,2025-06-21,6,2025,C063,P236,D3 Formulations,1,17.26,0.05,16.4
174,2025-05-01,5,2025,C142,P204,Multiple Formulas,6,18.17,0.12,95.94
174,2025-05-01,5,2025,C142,P173,C Formulations,3,12.26,0.12,32.37
175,2025-01-08,1,2025,C052,P162,Multiple Formulas,1,19.5,0.15,16.58
175,2025-01-08,1,2025,C052,P116,D3 Formulations,1,33.27,0.15,28.28
175,2025-01-08,1,2025,C052,P195,Essential Fatty Acids,1,13.26,0.15,11.27
176,2025-05-09,5,2025,C174,P059,C Formulations,1,31.44,0.1,28.3
176,2025-05-09,5,2025,C174,P088,Multiple Formulas,4,24.91,0.1,89.68
176,2025-05-09,5,2025,C174,P016,Minerals,6,33.91,0.1,183.11
177,2025-01-28,1,2025,C146,P205,D3 Formulations,10,13.18,0.1,118.62
177,2025-01-28,1,2025,C146,P107,Herbs,1,20.58,0.1,18.52
177,2025-01-28,1,2025,C146,P215,C Formulations,2,8.84,0.1,15.91
178,2025-03-02,3,2025,C152,P025,D3 Formulations,2,14.08,0.1,25.34
178,2025-03-02,3,2025,C152,P239,C Formulations,1,21.82,0.1,19.64
178,2025-03-02,3,2025,C152,P173,C Formulations,4,12.26,0.1,44.14
179,2025-03-21,3,2025,C175,P073,Multiple Formulas,3,32.02,0.12,84.53
179,2025-03-21,3,2025,C175,P157,Essential Fatty Acids,3,15.8,0.12,41.71
179,2025-03-21,3,2025,C175,P059,C Formulations,4,31.44,0.12,110.67
179,2025-03-21,3,2025,C175,P106,B Formulations,5,29.05,0.12,127.82
180,2025-12-10,12,2025,C165,P033,D3 Formulations,4,28.09,0.0,112.36
180,2025-12-10,12,2025,C165,P187,B Formulations,2,8.28,0.0,16.56
181,2025-11-27,11,2025,C049,P096,Herbs,5,25.07,0.0,125.35
182,2025-09-17,9,2025,C015,P203,Essential Fatty Acids,5,23.74,0.05,112.76
182,2025-09-17,9,2025,C015,P233,D3 Formulations,1,22.99,0.05,21.84
182,2025-09-17,9,2025,C015,P055,Essential Fatty Acids,2,9.99,0.05,18.98
182,2025-09-17,9,2025,C015,P089,D3 Formulations,1,12.5,0.05,11.88
183,2025-09-09,9,2025,C063,P083,Minerals,6,25.24,0.12,133.27
183,2025-09-09,9,2025,C063,P047,Nutritional Accessories,2,6.48,0.12,11.4
183,2025-09-09,9,2025,C063,P057,Nutritional Accessories,3,9.29,0.12,24.53
183,2025-09-09,9,2025,C063,P245,Essential Fatty Acids,2,8.01,0.12,14.1
183,2025-09-09,9,2025,C063,P217,D3 Formulations,1,19.73,0.12,17.36
183,2025-09-09,9,2025,C063,P151,C Formulations,1,20.54,0.12,18.08
183,2025-09-09,9,2025,C063,P220,Essential Fatty Acids,2,17.56,0.12,30.91
183,2025-09-09,9,2025,C063,P064,Multiple Formulas,2,21.36,0.12,37.59
184,2025-05-30,5,2025,C039,P020,C Formulations,2,14.26,0.0,28.52
185,2025-07-27,7,2025,C180,P112,Essential Fatty Acids,2,14.14,0.0,28.28
186,2025-08-12,8,2025,C094,P141,Nutritional Accessories,3,27.48,0.05,78.32
186,2025-08-12,8,2025,C094,P231,Herbs,1,24.63,0.05,23.4
186,2025-08-12,8,2025,C094,P050,Herbs,2,24.71,0.05,46.95
186,2025-08-12,8,2025,C094,P079,Essential Fatty Acids,1,32.06,0.05,30.46
187,2025-12-14,12,2025,C084,P040,C Formulations,1,8.62,0.1,7.76
187,2025-12-14,12,2025,C084,P186,Minerals,1,18.73,0.1,16.86
188,2025-08-24,8,2025,C100,P032,Multiple Formulas,3,25.49,0.12,67.29
188,2025-08-24,8,2025,C100,P001,Essential Fatty Acids,6,18.39,0.12,97.1
188,2025-08-24,8,2025,C100,P131,D3 Formulations,2,22.15,0.12,38.98
189,2025-10-15,10,2025,C045,P227,Minerals,2,30.84,0.1,55.51
190,2025-12-30,12,2025,C098,P044,Nutritional Accessories,1,7.18,0.0,7.18
190,2025-12-30,12,2025,C098,P242,Essential Fatty Acids,2,33.87,0.0,67.74
191,2025-02-04,2,2025,C042,P098,D3 Formulations,1,8.72,0.1,7.85
191,2025-02-04,2,2025,C042,P169,Essential Fatty Acids,3,16.45,0.1,44.42
191,2025-02-04,2,2025,C042,P054,D3 Formulations,5,33.17,0.1,149.27
191,2025-02-04,2,2025,C042,P237,Herbs,1,24.66,0.1,22.19
191,2025-02-04,2,2025,C042,P201,Essential Fatty Acids,2,27.4,0.1,49.32
191,2025-02-04,2,2025,C042,P106,B Formulations,1,29.05,0.1,26.14
191,2025-02-04,2,2025,C042,P190,Herbs,1,30.24,0.1,27.22
191,2025-02-04,2,2025,C042,P209,Herbs,3,9.37,0.1,25.3
192,2025-02-06,2,2025,C123,P055,Essential Fatty Acids,2,9.99,0.1,17.98
192,2025-02-06,2,2025,C123,P173,C Formulations,4,12.26,0.1,44.14
192,2025-02-06,2,2025,C123,P017,D3 Formulations,10,13.3,0.1,119.7
192,2025-02-06,2,2025,C123,P126,Nutritional Accessories,4,14.54,0.1,52.34
193,2025-05-29,5,2025,C179,P091,Nutritional Accessories,1,12.88,0.0,12.88
193,2025-05-29,5,2025,C179,P155,Minerals,1,29.08,0.0,29.08
194,2025-07-14,7,2025,C051,P132,Minerals,1,33.15,0.05,31.49
194,2025-07-14,7,2025,C051,P218,Minerals,3,11.02,0.05,31.41
194,2025-07-14,7,2025,C051,P216,Minerals,1,20.26,0.05,19.25
